"T","A:0","A:1","A:2","J:0","J:1","J:2","V","B:0","B:1","B:2","Jcond:0","Jcond:1","Jcond:2","Jinduct:0","Jinduct:1","Jinduct:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
344.43,0.051492,-0.00057449,2.5446e-07,1.0305e+08,-3.0576e-07,2.7365e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.014775,0.001,0.089775,0
344.4,0.051484,-0.00057449,2.5446e-07,1.0305e+08,-3.0458e-07,2.7469e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0148,0.001,0.0898,0
344.37,0.051476,-0.00057449,2.5446e-07,1.0305e+08,-3.0339e-07,2.7573e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.014825,0.001,0.089825,0
344.33,0.051469,-0.00057449,2.5446e-07,1.0305e+08,-3.0221e-07,2.7677e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01485,0.001,0.08985,0
344.3,0.051461,-0.00057449,2.5446e-07,1.0305e+08,-3.0102e-07,2.778e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.014875,0.001,0.089875,0
344.27,0.051453,-0.00057449,2.5446e-07,1.0305e+08,-2.9983e-07,2.7884e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0149,0.001,0.0899,0
344.24,0.051445,-0.00057449,2.5446e-07,1.0305e+08,-2.9865e-07,2.7988e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.014925,0.001,0.089925,0
344.21,0.051437,-0.00057449,2.5446e-07,1.0305e+08,-2.9746e-07,2.8092e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01495,0.001,0.08995,0
344.17,0.05143,-0.00057449,2.5446e-07,1.0305e+08,-2.9628e-07,2.8195e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.014975,0.001,0.089975,0
344.14,0.051422,-0.00057449,2.5446e-07,1.0305e+08,-2.9509e-07,2.8299e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015,0.001,0.09,0
344.11,0.051414,-0.00057449,2.5446e-07,1.0305e+08,-2.9391e-07,2.8403e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015025,0.001,0.090025,0
344.08,0.051406,-0.00057449,2.5446e-07,1.0305e+08,-2.9272e-07,2.8507e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01505,0.001,0.09005,0
344.04,0.051398,-0.00057449,2.5446e-07,1.0305e+08,-2.9153e-07,2.861e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015075,0.001,0.090075,0
344.01,0.051391,-0.00057449,2.5446e-07,1.0305e+08,-2.9035e-07,2.8714e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0151,0.001,0.0901,0
343.98,0.051383,-0.00057449,2.5446e-07,1.0305e+08,-2.8916e-07,2.8818e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015125,0.001,0.090125,0
343.95,0.051375,-0.00057449,2.5446e-07,1.0305e+08,-2.8798e-07,2.8922e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01515,0.001,0.09015,0
343.92,0.051367,-0.00057449,2.5446e-07,1.0305e+08,-2.8679e-07,2.9025e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015175,0.001,0.090175,0
343.88,0.051359,-0.00057449,2.5446e-07,1.0305e+08,-2.8561e-07,2.9129e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0152,0.001,0.0902,0
343.85,0.051351,-0.00057449,2.5446e-07,1.0305e+08,-2.8442e-07,2.9233e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015225,0.001,0.090225,0
343.82,0.051344,-0.00057449,2.5446e-07,1.0305e+08,-2.8323e-07,2.9337e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01525,0.001,0.09025,0
343.79,0.051336,-0.00057449,2.5446e-07,1.0305e+08,-2.8205e-07,2.944e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015275,0.001,0.090275,0
343.75,0.051328,-0.00057449,2.5446e-07,1.0305e+08,-2.8086e-07,2.9544e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0153,0.001,0.0903,0
343.72,0.05132,-0.00057449,2.5446e-07,1.0305e+08,-2.7968e-07,2.9648e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015325,0.001,0.090325,0
343.69,0.051312,-0.00057449,2.5446e-07,1.0305e+08,-2.7849e-07,2.9752e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.01535,0.001,0.09035,0
343.66,0.051305,-0.00057449,2.5446e-07,1.0305e+08,-2.7731e-07,2.9855e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.015375,0.001,0.090375,0
343.63,0.051297,-0.00057449,2.5446e-07,1.0305e+08,-2.7612e-07,2.9959e-07,0.24822,-1.5581e-20,0.011301,-0.2621,1.0305e+08,-6.1789e-07,-7.4544e-22,3.2196e-08,-4.0246e-10,1.8642e-10,1,0.0154,0.001,0.0904,0
343.59,0.051289,-0.00057444,2.5484e-07,1.0305e+08,3818.6,36.205,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015425,0.001,0.090425,0
343.56,0.051281,-0.00057471,2.5283e-07,1.0304e+08,-16626,-157.63,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01545,0.001,0.09045,0
343.53,0.051273,-0.00057498,2.5082e-07,1.0304e+08,-37076,-351.53,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015475,0.001,0.090475,0
343.5,0.051266,-0.00057526,2.4882e-07,1.0303e+08,-57520,-545.36,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.0155,0.001,0.0905,0
343.47,0.051258,-0.00057553,2.4681e-07,1.0303e+08,-77970,-739.26,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015525,0.001,0.090525,0
343.43,0.05125,-0.0005758,2.448e-07,1.0303e+08,-98414,-933.09,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01555,0.001,0.09055,0
343.4,0.051242,-0.00057607,2.4279e-07,1.0302e+08,-1.1886e+05,-1127,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015575,0.001,0.090575,0
343.37,0.051235,-0.00057634,2.4079e-07,1.0302e+08,-1.3931e+05,-1320.8,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.0156,0.001,0.0906,0
343.34,0.051227,-0.00057662,2.3878e-07,1.0301e+08,-1.5976e+05,-1514.7,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015625,0.001,0.090625,0
343.31,0.051219,-0.00057689,2.3677e-07,1.0301e+08,-1.802e+05,-1708.6,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01565,0.001,0.09065,0
343.28,0.051211,-0.00057716,2.3477e-07,1.03e+08,-2.0065e+05,-1902.4,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015675,0.001,0.090675,0
343.24,0.051203,-0.00057743,2.3276e-07,1.03e+08,-2.211e+05,-2096.3,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.0157,0.001,0.0907,0
343.21,0.051196,-0.00057771,2.3075e-07,1.03e+08,-2.4154e+05,-2290.1,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015725,0.001,0.090725,0
343.18,0.051188,-0.00057798,2.2874e-07,1.0299e+08,-2.6199e+05,-2484,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01575,0.001,0.09075,0
343.15,0.05118,-0.00057825,2.2674e-07,1.0299e+08,-2.8244e+05,-2677.9,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015775,0.001,0.090775,0
343.12,0.051172,-0.00057852,2.2473e-07,1.0298e+08,-3.0289e+05,-2871.7,0.24822,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.0158,0.001,0.0908,0
343.09,0.051165,-0.00057879,2.2272e-07,1.0298e+08,-3.2333e+05,-3065.6,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015825,0.001,0.090825,0
343.05,0.051157,-0.00057907,2.2071e-07,1.0297e+08,-3.4378e+05,-3259.5,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01585,0.001,0.09085,0
343.02,0.051149,-0.00057934,2.1871e-07,1.0297e+08,-3.6422e+05,-3453.3,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015875,0.001,0.090875,0
342.99,0.051141,-0.00057961,2.167e-07,1.0297e+08,-3.8467e+05,-3647.2,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.0159,0.001,0.0909,0
342.96,0.051133,-0.00057988,2.1469e-07,1.0296e+08,-4.0512e+05,-3841,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015925,0.001,0.090925,0
342.93,0.051126,-0.00058016,2.1269e-07,1.0296e+08,-4.2556e+05,-4034.9,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.01595,0.001,0.09095,0
342.9,0.051118,-0.00058043,2.1068e-07,1.0295e+08,-4.4601e+05,-4228.8,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.015975,0.001,0.090975,0
342.86,0.05111,-0.0005807,2.0867e-07,1.0295e+08,-4.6646e+05,-4422.6,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.016,0.001,0.091,0
342.83,0.051102,-0.00058097,2.0666e-07,1.0294e+08,-4.8691e+05,-4616.5,0.24821,-0.017655,0.009371,-0.27741,1.0469e+08,1.2725e+06,-2.0542e+06,3.8636e-08,-1.0061e-09,3.4444e-10,1,0.016025,0.001,0.091025,0
342.78,0.051091,-0.00057996,2.1149e-07,1.0293e+08,-5.0638e+05,-5701.8,0.24821,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.01605,0.001,0.09105,0
342.72,0.051079,-0.00057817,2.2046e-07,1.0292e+08,-5.2528e+05,-7326.6,0.24821,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016075,0.001,0.091075,0
342.66,0.051066,-0.00057639,2.2942e-07,1.029e+08,-5.4418e+05,-8950.9,0.24822,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.0161,0.001,0.0911,0
342.61,0.051053,-0.0005746,2.3838e-07,1.0288e+08,-5.6307e+05,-10575,0.24822,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016125,0.001,0.091125,0
342.55,0.051041,-0.00057282,2.4734e-07,1.0287e+08,-5.8197e+05,-12200,0.24822,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.01615,0.001,0.09115,0
342.49,0.051028,-0.00057103,2.563e-07,1.0285e+08,-6.0086e+05,-13824,0.24823,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016175,0.001,0.091175,0
342.43,0.051015,-0.00056924,2.6526e-07,1.0283e+08,-6.1976e+05,-15449,0.24823,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.0162,0.001,0.0912,0
342.37,0.051002,-0.00056746,2.7422e-07,1.0282e+08,-6.3865e+05,-17073,0.24823,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016225,0.001,0.091225,0
342.31,0.05099,-0.00056567,2.8319e-07,1.028e+08,-6.5755e+05,-18698,0.24824,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.01625,0.001,0.09125,0
342.25,0.050977,-0.00056388,2.9215e-07,1.0278e+08,-6.7644e+05,-20322,0.24824,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016275,0.001,0.091275,0
342.19,0.050964,-0.0005621,3.0111e-07,1.0277e+08,-6.9534e+05,-21947,0.24824,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.0163,0.001,0.0913,0
342.13,0.050952,-0.00056031,3.1007e-07,1.0275e+08,-7.1424e+05,-23571,0.24824,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016325,0.001,0.091325,0
342.07,0.050939,-0.00055852,3.1903e-07,1.0273e+08,-7.3313e+05,-25196,0.24825,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.01635,0.001,0.09135,0
342.01,0.050926,-0.00055674,3.2799e-07,1.0272e+08,-7.5203e+05,-26820,0.24825,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016375,0.001,0.091375,0
341.95,0.050913,-0.00055495,3.3695e-07,1.027e+08,-7.7092e+05,-28445,0.24825,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.0164,0.001,0.0914,0
341.89,0.050901,-0.00055316,3.4592e-07,1.0268e+08,-7.8982e+05,-30070,0.24826,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016425,0.001,0.091425,0
341.83,0.050888,-0.00055138,3.5488e-07,1.0266e+08,-8.0871e+05,-31694,0.24826,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.01645,0.001,0.09145,0
341.78,0.050875,-0.00054959,3.6384e-07,1.0265e+08,-8.2761e+05,-33319,0.24826,0.00027252,0.051162,-0.041625,1.0089e+08,-6.9389e+06,-3.102e+05,3.8636e-08,-1.4086e-09,4.5463e-10,1,0.016475,0.001,0.091475,0
341.7,0.05086,-0.00054866,3.6824e-07,1.0261e+08,-8.4689e+05,-34342,0.24826,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0165,0.001,0.0915,0
341.63,0.050844,-0.00054807,3.7085e-07,1.0256e+08,-8.6632e+05,-35130,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016525,0.001,0.091525,0
341.55,0.050827,-0.00054748,3.7346e-07,1.025e+08,-8.8574e+05,-35918,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01655,0.001,0.09155,0
341.48,0.050811,-0.00054688,3.7607e-07,1.0245e+08,-9.0517e+05,-36706,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016575,0.001,0.091575,0
341.4,0.050795,-0.00054629,3.7868e-07,1.024e+08,-9.246e+05,-37494,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0166,0.001,0.0916,0
341.33,0.050779,-0.0005457,3.8129e-07,1.0235e+08,-9.4403e+05,-38282,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016625,0.001,0.091625,0
341.25,0.050763,-0.00054511,3.839e-07,1.023e+08,-9.6346e+05,-39070,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01665,0.001,0.09165,0
341.18,0.050746,-0.00054451,3.8651e-07,1.0225e+08,-9.8289e+05,-39857,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016675,0.001,0.091675,0
341.1,0.05073,-0.00054392,3.8913e-07,1.022e+08,-1.0023e+06,-40645,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0167,0.001,0.0917,0
341.03,0.050714,-0.00054333,3.9174e-07,1.0215e+08,-1.0217e+06,-41433,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016725,0.001,0.091725,0
340.95,0.050698,-0.00054274,3.9435e-07,1.0209e+08,-1.0412e+06,-42221,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01675,0.001,0.09175,0
340.87,0.050681,-0.00054214,3.9696e-07,1.0204e+08,-1.0606e+06,-43009,0.24827,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016775,0.001,0.091775,0
340.8,0.050665,-0.00054155,3.9957e-07,1.0199e+08,-1.08e+06,-43797,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0168,0.001,0.0918,0
340.72,0.050649,-0.00054096,4.0218e-07,1.0194e+08,-1.0995e+06,-44585,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016825,0.001,0.091825,0
340.65,0.050633,-0.00054037,4.0479e-07,1.0189e+08,-1.1189e+06,-45372,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01685,0.001,0.09185,0
340.57,0.050617,-0.00053977,4.074e-07,1.0184e+08,-1.1383e+06,-46160,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016875,0.001,0.091875,0
340.5,0.0506,-0.00053918,4.1001e-07,1.0179e+08,-1.1577e+06,-46948,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0169,0.001,0.0919,0
340.42,0.050584,-0.00053859,4.1262e-07,1.0174e+08,-1.1772e+06,-47736,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016925,0.001,0.091925,0
340.35,0.050568,-0.000538,4.1523e-07,1.0168e+08,-1.1966e+06,-48524,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01695,0.001,0.09195,0
340.27,0.050552,-0.0005374,4.1784e-07,1.0163e+08,-1.216e+06,-49312,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.016975,0.001,0.091975,0
340.2,0.050535,-0.00053681,4.2045e-07,1.0158e+08,-1.2355e+06,-50099,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017,0.001,0.092,0
340.12,0.050519,-0.00053622,4.2306e-07,1.0153e+08,-1.2549e+06,-50887,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017025,0.001,0.092025,0
340.05,0.050503,-0.00053563,4.2567e-07,1.0148e+08,-1.2743e+06,-51675,0.24828,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01705,0.001,0.09205,0
339.97,0.050487,-0.00053503,4.2828e-07,1.0143e+08,-1.2937e+06,-52463,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017075,0.001,0.092075,0
339.89,0.050471,-0.00053444,4.3089e-07,1.0138e+08,-1.3132e+06,-53251,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0171,0.001,0.0921,0
339.82,0.050454,-0.00053385,4.335e-07,1.0133e+08,-1.3326e+06,-54039,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017125,0.001,0.092125,0
339.74,0.050438,-0.00053326,4.3611e-07,1.0127e+08,-1.352e+06,-54827,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01715,0.001,0.09215,0
339.67,0.050422,-0.00053266,4.3872e-07,1.0122e+08,-1.3715e+06,-55614,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017175,0.001,0.092175,0
339.59,0.050406,-0.00053207,4.4133e-07,1.0117e+08,-1.3909e+06,-56402,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.0172,0.001,0.0922,0
339.52,0.050389,-0.00053148,4.4394e-07,1.0112e+08,-1.4103e+06,-57190,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017225,0.001,0.092225,0
339.44,0.050373,-0.00053089,4.4655e-07,1.0107e+08,-1.4297e+06,-57978,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.01725,0.001,0.09225,0
339.37,0.050357,-0.00053029,4.4916e-07,1.0102e+08,-1.4492e+06,-58766,0.24829,0.039434,-0.064529,0.10569,1.0018e+08,-2.18e+06,3.6175e+06,3.5416e-08,-9.0553e-10,2.9673e-10,1,0.017275,0.001,0.092275,0
